hour,day,month,is_weekend,is_rush_hour,is_holiday,temp_celsius,rain_1h,snow_1h,clouds_all,weather_code,traffic_volume,congestion_level,congestion_code
9,2,4,0,1,1,0.6100000000000136,0.0,0.0,90,1,5250,High,2
10,2,4,0,0,1,0.21000000000003638,0.0,0.0,90,1,4543,High,2
11,2,4,0,0,1,0.05000000000001137,0.0,0.0,90,1,4608,High,2
12,2,4,0,0,1,0.410000000000025,0.25,0.0,90,6,4878,High,2
13,2,4,0,0,1,1.3900000000000432,0.27,0.0,90,6,4827,High,2
14,2,4,0,0,1,1.8400000000000318,0.25,0.0,90,6,5269,High,2
15,2,4,0,0,1,1.57000000000005,0.36,0.0,90,6,5770,High,2
16,2,4,0,1,1,1.0200000000000387,0.38,0.0,90,6,6049,High,2
17,2,4,0,1,1,0.6000000000000227,1.08,0.0,90,6,5857,High,2
18,2,4,0,1,1,0.28000000000002956,1.71,0.0,90,6,4330,Medium,1
19,2,4,0,0,1,0.37000000000000455,2.35,0.0,90,6,2891,Medium,1
20,2,4,0,0,1,0.25,1.86,0.0,90,6,2483,Medium,1
21,2,4,0,0,1,0.3300000000000409,2.11,0.0,90,6,2125,Medium,1
22,2,4,0,0,1,0.27000000000003865,2.86,0.0,90,6,1813,Low,0
23,2,4,0,0,1,-0.2799999999999727,2.53,0.0,90,6,883,Low,0
0,3,4,0,0,1,-0.6999999999999886,2.85,0.0,90,6,487,Low,0
1,3,4,0,0,1,-1.349999999999966,0.64,0.0,90,6,312,Low,0
2,3,4,0,0,1,-1.3999999999999773,0.44,0.0,90,6,245,Low,0
3,3,4,0,0,1,-1.4699999999999704,0.0,0.0,90,1,342,Low,0
4,3,4,0,0,1,-1.4699999999999704,0.0,0.0,90,1,784,Low,0
5,3,4,0,0,1,-1.419999999999959,0.51,0.0,90,6,2712,Medium,1
6,3,4,0,0,1,-1.419999999999959,0.51,0.0,90,6,5328,High,2
7,3,4,0,1,1,-1.3100000000000023,0.0,0.0,90,1,6261,High,2
8,3,4,0,1,1,-1.2099999999999795,0.0,0.0,90,1,5050,High,2
9,3,4,0,1,1,-1.099999999999966,0.25,0.0,90,6,5241,High,2
10,3,4,0,0,1,-0.589999999999975,0.0,0.0,90,1,4455,Medium,1
11,3,4,0,0,1,0.08000000000004093,0.25,0.0,90,6,4931,High,2
12,3,4,0,0,1,1.1100000000000136,0.46,0.0,90,6,4997,High,2
13,3,4,0,0,1,1.990000000000009,0.97,0.0,90,6,5089,High,2
14,3,4,0,0,1,2.900000000000034,1.78,0.0,90,6,5324,High,2
15,3,4,0,0,1,4.03000000000003,2.21,0.0,75,6,6023,High,2
16,3,4,0,1,1,4.6200000000000045,1.3,0.0,40,6,6482,High,2
17,3,4,0,1,1,4.980000000000018,0.91,0.0,40,6,6347,High,2
18,3,4,0,1,1,4.939999999999998,0.51,0.0,40,6,4702,High,2
19,3,4,0,0,1,4.480000000000018,0.51,0.0,20,6,3430,Medium,1
20,3,4,0,0,1,3.090000000000032,0.0,0.0,1,0,3067,Medium,1
21,3,4,0,0,1,1.4700000000000273,0.25,0.0,1,6,2851,Medium,1
22,3,4,0,0,1,0.020000000000038654,0.25,0.0,1,6,2464,Medium,1
23,3,4,0,0,1,-1.1899999999999977,0.51,0.0,1,6,1319,Low,0
0,4,4,0,0,1,-2.0299999999999727,0.0,0.0,1,0,751,Low,0
1,4,4,0,0,1,-2.519999999999982,0.0,0.0,1,0,431,Low,0
2,4,4,0,0,1,-3.089999999999975,0.0,0.0,1,0,328,Low,0
3,4,4,0,0,1,-3.509999999999991,0.0,0.0,1,0,338,Low,0
4,4,4,0,0,1,-3.909999999999968,0.0,0.0,1,0,667,Low,0
5,4,4,0,0,1,-4.21999999999997,0.0,0.0,1,0,2159,Medium,1
6,4,4,0,0,1,-3.9699999999999704,0.0,0.0,40,1,4969,High,2
7,4,4,0,1,1,-2.9599999999999795,0.0,0.0,75,1,5677,High,2
8,4,4,0,1,1,-1.3100000000000023,0.0,0.0,90,1,5420,High,2
9,4,4,0,1,1,1.2800000000000296,0.0,0.0,90,1,4962,High,2
10,4,4,0,0,1,3.2700000000000387,0.25,0.0,75,6,4790,High,2
11,4,4,0,0,1,5.6200000000000045,0.51,0.0,40,6,5394,High,2
12,4,4,0,0,1,7.150000000000034,1.27,0.0,40,6,5748,High,2
13,4,4,0,0,1,8.450000000000045,0.64,0.0,40,6,5743,High,2
14,4,4,0,0,1,9.340000000000032,0.34,0.0,75,6,5807,High,2
15,4,4,0,0,1,10.060000000000002,0.0,0.0,75,1,5981,High,2
16,4,4,0,1,1,10.439999999999998,0.0,0.0,90,1,6022,High,2
17,4,4,0,1,1,9.970000000000027,0.0,0.0,90,1,5302,High,2
18,4,4,0,1,1,10.010000000000048,0.0,0.0,90,1,4508,High,2
19,4,4,0,0,1,10.080000000000041,0.0,0.0,75,1,3685,Medium,1
20,4,4,0,0,1,9.04000000000002,0.0,0.0,75,1,3102,Medium,1
21,4,4,0,0,1,7.900000000000034,0.0,0.0,75,1,2786,Medium,1
22,4,4,0,0,1,7.270000000000039,0.0,0.0,75,1,2831,Medium,1
23,4,4,0,0,1,6.890000000000043,0.0,0.0,75,1,1924,Low,0
0,5,4,1,0,1,6.57000000000005,0.0,0.0,75,1,1246,Low,0
1,5,4,1,0,1,6.480000000000018,0.25,0.0,75,6,754,Low,0
2,5,4,1,0,1,6.550000000000011,0.25,0.0,20,6,592,Low,0
3,5,4,1,0,1,6.6299999999999955,0.0,0.0,40,1,330,Low,0
4,5,4,1,0,1,6.800000000000011,0.0,0.0,75,1,334,Low,0
5,5,4,1,0,1,6.920000000000016,0.0,0.0,75,1,626,Low,0
6,5,4,1,0,1,6.510000000000048,0.0,0.0,75,1,1387,Low,0
7,5,4,1,0,1,6.310000000000002,0.0,0.0,75,1,1938,Low,0
8,5,4,1,0,1,6.800000000000011,0.0,0.0,75,1,2533,Medium,1
9,5,4,1,0,1,7.490000000000009,0.0,0.0,75,1,3405,Medium,1
10,5,4,1,0,1,8.300000000000011,0.0,0.0,90,1,3937,Medium,1
11,5,4,1,0,1,9.990000000000009,0.0,0.0,90,1,4154,Medium,1
12,5,4,1,0,1,12.430000000000007,0.0,0.0,90,1,4366,Medium,1
13,5,4,1,0,1,14.270000000000039,0.0,0.0,75,1,4496,Medium,1
14,5,4,1,0,1,16.410000000000025,0.0,0.0,75,1,4398,Medium,1
15,5,4,1,0,1,17.860000000000014,0.0,0.0,75,1,4283,Medium,1
16,5,4,1,0,1,18.140000000000043,0.38,0.0,90,6,4354,Medium,1
17,5,4,1,0,1,17.55000000000001,0.72,0.0,90,6,3845,Medium,1
18,5,4,1,0,1,15.980000000000018,0.92,0.0,90,6,3476,Medium,1
19,5,4,1,0,1,15.240000000000009,1.2,0.0,75,6,3071,Medium,1
20,5,4,1,0,1,14.439999999999998,0.47,0.0,75,6,2664,Medium,1
21,5,4,1,0,1,13.400000000000034,0.34,0.0,90,6,3178,Medium,1
22,5,4,1,0,1,12.560000000000002,0.8,0.0,90,6,3291,Medium,1
23,5,4,1,0,1,12.129999999999995,0.78,0.0,90,6,1980,Low,0
0,6,4,1,0,1,11.510000000000048,0.84,0.0,90,6,1043,Low,0
1,6,4,1,0,1,11.390000000000043,0.88,0.0,90,6,679,Low,0
2,6,4,1,0,1,9.0,0.0,0.0,90,1,606,Low,0
3,6,4,1,0,1,9.720000000000027,0.25,0.0,90,6,311,Low,0
4,6,4,1,0,1,9.720000000000027,0.25,0.0,90,6,235,Low,0
5,6,4,1,0,1,9.439999999999998,0.0,0.0,90,1,377,Low,0
6,6,4,1,0,1,8.5,0.0,0.0,90,1,746,Low,0
7,6,4,1,0,1,8.480000000000018,0.25,0.0,40,6,1121,Low,0
8,6,4,1,0,1,9.710000000000036,0.25,0.0,40,6,1712,Low,0
9,6,4,1,0,1,10.720000000000027,0.0,0.0,0,0,2528,Medium,1
12,6,4,1,0,1,21.0,0.0,0.0,40,1,3843,Medium,1
13,6,4,1,0,1,21.340000000000032,0.0,0.0,40,1,3938,Medium,1
14,6,4,1,0,1,22.07000000000005,0.0,0.0,40,1,4027,Medium,1
15,6,4,1,0,1,23.110000000000014,0.0,0.0,40,1,4218,Medium,1
16,6,4,1,0,1,23.439999999999998,0.0,0.0,40,1,4363,Medium,1
17,6,4,1,0,1,23.470000000000027,0.0,0.0,20,1,4464,Medium,1
18,6,4,1,0,1,23.0,0.0,0.0,20,1,4492,Medium,1
19,6,4,1,0,1,21.939999999999998,0.0,0.0,20,1,4301,Medium,1
20,6,4,1,0,1,19.390000000000043,0.0,0.0,20,1,3818,Medium,1
21,6,4,1,0,1,16.870000000000005,0.0,0.0,20,1,2975,Medium,1
22,6,4,1,0,1,16.25,0.0,0.0,75,1,1888,Low,0
23,6,4,1,0,1,15.28000000000003,0.0,0.0,75,1,1132,Low,0
0,0,4,0,0,1,14.720000000000027,0.0,0.0,40,1,599,Low,0
1,0,4,0,0,1,14.060000000000002,0.0,0.0,90,1,330,Low,0
2,0,4,0,0,1,14.0,0.38,0.0,90,6,255,Low,0
3,0,4,0,0,1,13.740000000000009,0.64,0.0,90,6,334,Low,0
4,0,4,0,0,1,13.689999999999998,0.66,0.0,90,6,768,Low,0
5,0,4,0,0,1,13.590000000000032,0.88,0.0,90,6,2609,Medium,1
6,0,4,0,0,1,13.620000000000005,0.6,0.0,75,6,5483,High,2
7,0,4,0,1,1,13.150000000000034,0.32,0.0,40,6,6557,High,2
8,0,4,0,1,1,13.53000000000003,0.0,0.0,75,1,5803,High,2
9,0,4,0,1,1,14.850000000000023,0.34,0.0,75,6,5075,High,2
10,0,4,0,0,1,16.24000000000001,0.25,0.0,90,6,4420,Medium,1
11,0,4,0,0,1,18.090000000000032,0.0,0.0,40,1,4645,High,2
12,0,4,0,0,1,19.390000000000043,0.25,0.0,40,6,4793,High,2
13,0,4,0,0,1,19.77000000000004,0.25,0.0,20,6,5001,High,2
14,0,4,0,0,1,19.57000000000005,0.0,0.0,20,1,5208,High,2
15,0,4,0,0,1,19.210000000000036,0.0,0.0,20,1,5955,High,2
15,0,4,0,0,1,18.879999999999995,0.0,0.0,20,1,5955,High,2
16,0,4,0,1,1,18.260000000000048,0.0,0.0,20,1,6447,High,2
16,0,4,0,1,1,17.360000000000014,0.0,0.0,1,0,6447,High,2
17,0,4,0,1,1,16.810000000000002,0.0,0.0,1,0,6173,High,2
18,0,4,0,1,1,15.480000000000018,0.0,0.0,1,0,4614,High,2
19,0,4,0,0,1,14.670000000000016,0.0,0.0,1,0,3221,Medium,1
20,0,4,0,0,1,12.939999999999998,0.0,0.0,1,0,2963,Medium,1
21,0,4,0,0,1,11.32000000000005,0.0,0.0,1,0,4939,High,2
22,0,4,0,0,1,9.740000000000009,0.0,0.0,1,0,2101,Medium,1
23,0,4,0,0,1,8.03000000000003,0.0,0.0,1,0,1042,Low,0
0,1,4,0,0,1,6.730000000000018,0.0,0.0,1,0,634,Low,0
1,1,4,0,0,1,5.8700000000000045,0.0,0.0,1,0,323,Low,0
2,1,4,0,0,1,5.180000000000007,0.0,0.0,1,0,232,Low,0
3,1,4,0,0,1,4.860000000000014,0.0,0.0,1,0,346,Low,0
4,1,4,0,0,1,4.5400000000000205,0.0,0.0,1,0,815,Low,0
5,1,4,0,0,1,3.920000000000016,0.0,0.0,1,0,2783,Medium,1
6,1,4,0,0,1,2.7000000000000455,0.0,0.0,1,0,5764,High,2
7,1,4,0,1,1,2.9700000000000273,0.0,0.0,20,1,6816,High,2
8,1,4,0,1,1,4.850000000000023,0.0,0.0,20,1,6096,High,2
9,1,4,0,1,1,6.550000000000011,0.0,0.0,20,1,5369,High,2
10,1,4,0,0,1,7.740000000000009,0.0,0.0,20,1,4517,High,2
11,1,4,0,0,1,9.580000000000041,0.0,0.0,20,1,4701,High,2
12,1,4,0,0,1,10.760000000000048,0.0,0.0,20,1,5008,High,2
13,1,4,0,0,1,12.32000000000005,0.0,0.0,40,1,5156,High,2
14,1,4,0,0,1,13.080000000000041,0.0,0.0,40,1,5229,High,2
15,1,4,0,0,1,13.850000000000023,0.0,0.0,1,0,5919,High,2
16,1,4,0,1,1,14.170000000000016,0.0,0.0,1,0,6814,High,2
17,1,4,0,1,1,14.180000000000007,0.0,0.0,40,1,6559,High,2
18,1,4,0,1,1,13.879999999999995,0.0,0.0,40,1,4584,High,2
19,1,4,0,0,1,13.090000000000032,0.0,0.0,75,1,3374,Medium,1
20,1,4,0,0,1,11.980000000000018,0.0,0.0,40,1,3000,Medium,1
21,1,4,0,0,1,9.25,0.0,0.0,40,1,2530,Medium,1
22,1,4,0,0,1,8.0,0.0,0.0,75,1,1660,Low,0
23,1,4,0,0,1,7.480000000000018,0.0,0.0,75,1,977,Low,0
0,2,4,0,0,1,6.550000000000011,0.0,0.0,20,1,555,Low,0
1,2,4,0,0,1,6.080000000000041,0.0,0.0,20,1,324,Low,0
2,2,4,0,0,1,5.800000000000011,0.0,0.0,20,1,248,Low,0
3,2,4,0,0,1,5.490000000000009,0.0,0.0,75,1,337,Low,0
4,2,4,0,0,1,5.860000000000014,0.0,0.0,75,1,824,Low,0
5,2,4,0,0,1,6.1200000000000045,0.0,0.0,75,1,2783,Medium,1
6,2,4,0,0,1,6.310000000000002,0.0,0.0,90,1,5813,High,2
7,2,4,0,1,1,6.25,0.0,0.0,90,1,6943,High,2
8,2,4,0,1,1,6.610000000000014,0.0,0.0,90,1,6279,High,2
9,2,4,0,1,1,7.240000000000009,0.0,0.0,90,1,5287,High,2
10,2,4,0,0,1,7.600000000000023,0.0,0.0,90,1,4624,High,2
11,2,4,0,0,1,8.210000000000036,0.0,0.0,90,1,4805,High,2
12,2,4,0,0,1,8.390000000000043,0.0,0.0,90,1,5101,High,2
13,2,4,0,0,1,7.670000000000016,0.62,0.0,90,6,5148,High,2
14,2,4,0,0,1,6.430000000000007,0.9,0.0,90,6,5254,High,2
15,2,4,0,0,1,5.439999999999998,1.06,0.0,90,6,5633,High,2
16,2,4,0,1,1,4.810000000000002,0.68,0.0,90,6,6374,High,2
17,2,4,0,1,1,4.760000000000048,0.64,0.0,90,6,6347,High,2
18,2,4,0,1,1,5.050000000000011,0.43,0.0,90,6,4264,Medium,1
19,2,4,0,0,1,5.340000000000032,0.44,0.0,90,6,3063,Medium,1
20,2,4,0,0,1,5.439999999999998,1.12,0.0,90,6,2785,Medium,1
21,2,4,0,0,1,5.430000000000007,1.12,0.0,90,6,2308,Medium,1
22,2,4,0,0,1,5.6299999999999955,0.89,0.0,90,6,1973,Low,0
23,2,4,0,0,1,5.7900000000000205,0.25,0.0,90,6,1005,Low,0
0,3,4,0,0,1,6.010000000000048,0.25,0.0,90,6,556,Low,0
1,3,4,0,0,1,6.189999999999998,0.0,0.0,90,1,297,Low,0
2,3,4,0,0,1,6.420000000000016,0.25,0.0,90,6,269,Low,0
3,3,4,0,0,1,6.390000000000043,0.0,0.0,90,1,342,Low,0
4,3,4,0,0,1,6.050000000000011,1.46,0.0,90,6,810,Low,0
5,3,4,0,0,1,5.640000000000043,1.22,0.0,90,6,2801,Medium,1
6,3,4,0,0,1,5.310000000000002,1.05,0.0,90,6,5215,High,2
7,3,4,0,1,1,4.970000000000027,1.2,0.0,90,6,5735,High,2
8,3,4,0,1,1,4.670000000000016,1.71,0.0,90,6,5646,High,2
9,3,4,0,1,1,4.720000000000027,1.8,0.0,90,6,5380,High,2
10,3,4,0,0,1,4.730000000000018,2.1,0.0,90,6,4425,Medium,1
11,3,4,0,0,1,4.78000000000003,2.22,0.0,90,6,4707,High,2
12,3,4,0,0,1,4.8700000000000045,1.46,0.0,90,6,5021,High,2
13,3,4,0,0,1,5.170000000000016,0.94,0.0,90,6,5105,High,2
14,3,4,0,0,1,5.460000000000036,0.65,0.0,90,6,5432,High,2
15,3,4,0,0,1,5.75,0.47,0.0,90,6,5853,High,2
16,3,4,0,1,1,6.170000000000016,0.51,0.0,90,6,6643,High,2
17,3,4,0,1,1,6.360000000000014,0.64,0.0,90,6,6747,High,2
18,3,4,0,1,1,6.710000000000036,0.25,0.0,90,6,4713,High,2
19,3,4,0,0,1,6.939999999999998,0.64,0.0,90,6,3473,Medium,1
20,3,4,0,0,1,6.740000000000009,2.16,0.0,90,6,3243,Medium,1
21,3,4,0,0,1,6.470000000000027,0.25,0.0,90,6,3078,Medium,1
22,3,4,0,0,1,5.920000000000016,0.0,0.0,90,1,1968,Low,0
23,3,4,0,0,1,4.850000000000023,0.0,0.0,40,1,3552,Medium,1
0,4,4,0,0,1,3.170000000000016,0.25,0.0,20,6,1335,Low,0
1,4,4,0,0,1,2.4600000000000364,0.0,0.0,20,1,473,Low,0
2,4,4,0,0,1,2.3600000000000136,0.0,0.0,1,0,349,Low,0
3,4,4,0,0,1,2.400000000000034,0.25,0.0,20,6,371,Low,0
4,4,4,0,0,1,2.07000000000005,0.25,0.0,20,6,762,Low,0
5,4,4,0,0,1,1.4800000000000182,0.0,0.0,20,1,2620,Medium,1
6,4,4,0,0,1,1.6400000000000432,0.0,0.0,20,1,5515,High,2
7,4,4,0,1,1,2.490000000000009,0.25,0.0,1,6,5803,High,2
8,4,4,0,1,1,5.410000000000025,0.25,0.0,1,6,6033,High,2
9,4,4,0,1,1,7.5400000000000205,0.38,0.0,1,6,5625,High,2
10,4,4,0,0,1,8.300000000000011,0.25,0.0,1,6,4855,High,2
11,4,4,0,0,1,9.340000000000032,0.25,0.0,20,6,5165,High,2
12,4,4,0,0,1,10.840000000000032,0.25,0.0,40,6,5612,High,2
13,4,4,0,0,1,12.150000000000034,0.0,0.0,20,1,5746,High,2
14,4,4,0,0,1,14.78000000000003,0.25,0.0,20,6,5999,High,2
15,4,4,0,0,1,15.660000000000025,0.0,0.0,20,1,6247,High,2
16,4,4,0,1,1,16.210000000000036,0.0,0.0,20,1,6248,High,2
17,4,4,0,1,1,16.689999999999998,0.0,0.0,40,1,6349,High,2
18,4,4,0,1,1,16.5,0.25,0.0,20,6,5069,High,2
19,4,4,0,0,1,15.5,0.0,0.0,20,1,3834,Medium,1
20,4,4,0,0,1,13.75,0.0,0.0,20,1,3013,Medium,1
21,4,4,0,0,1,11.490000000000009,0.0,0.0,20,1,2841,Medium,1
22,4,4,0,0,1,9.870000000000005,0.0,0.0,20,1,2176,Medium,1
23,4,4,0,0,1,7.53000000000003,0.0,0.0,20,1,1513,Low,0
0,5,4,1,0,1,6.470000000000027,0.0,0.0,20,1,1003,Low,0
1,5,4,1,0,1,5.410000000000025,0.0,0.0,1,0,527,Low,0
2,5,4,1,0,1,4.140000000000043,0.0,0.0,1,0,374,Low,0
3,5,4,1,0,1,3.32000000000005,0.0,0.0,1,0,226,Low,0
4,5,4,1,0,1,3.0400000000000205,0.0,0.0,1,0,245,Low,0
5,5,4,1,0,1,2.5200000000000387,0.0,0.0,1,0,436,Low,0
6,5,4,1,0,1,1.8000000000000114,0.0,0.0,1,0,945,Low,0
7,5,4,1,0,1,2.170000000000016,0.0,0.0,20,1,1538,Low,0
8,5,4,1,0,1,3.680000000000007,0.0,0.0,20,1,2214,Medium,1
9,5,4,1,0,1,5.03000000000003,0.0,0.0,40,1,2661,Medium,1
10,5,4,1,0,1,6.660000000000025,0.0,0.0,75,1,2967,Medium,1
11,5,4,1,0,1,7.860000000000014,0.0,0.0,75,1,3500,Medium,1
12,5,4,1,0,1,8.810000000000002,0.0,0.0,90,1,3787,Medium,1
13,5,4,1,0,1,10.210000000000036,0.0,0.0,90,1,3302,Medium,1
14,5,4,1,0,1,11.230000000000018,0.0,0.0,90,1,3235,Medium,1
15,5,4,1,0,1,11.82000000000005,0.0,0.0,90,1,3085,Medium,1
16,5,4,1,0,1,12.210000000000036,0.0,0.0,90,1,3326,Medium,1
17,5,4,1,0,1,12.689999999999998,0.0,0.0,90,1,2902,Medium,1
18,5,4,1,0,1,12.640000000000043,0.0,0.0,90,1,2764,Medium,1
19,5,4,1,0,1,12.04000000000002,0.0,0.0,90,1,2403,Medium,1
20,5,4,1,0,1,11.560000000000002,0.25,0.0,40,6,2117,Medium,1
21,5,4,1,0,1,9.710000000000036,0.71,0.0,90,6,2503,Medium,1
22,5,4,1,0,1,8.410000000000025,1.07,0.0,90,6,2107,Medium,1
23,5,4,1,0,1,7.900000000000034,0.65,0.0,90,6,1574,Low,0
0,6,4,1,0,1,7.720000000000027,0.0,0.0,90,1,1062,Low,0
1,6,4,1,0,1,7.360000000000014,0.25,0.0,90,6,770,Low,0
2,6,4,1,0,1,6.810000000000002,0.25,0.0,90,6,534,Low,0
3,6,4,1,0,1,6.1299999999999955,0.89,0.0,90,6,309,Low,0
4,6,4,1,0,1,4.960000000000036,2.31,0.0,90,6,237,Low,0
5,6,4,1,0,1,3.990000000000009,3.17,0.0,90,6,385,Low,0
6,6,4,1,0,1,3.6100000000000136,2.14,0.0,90,6,654,Low,0
7,6,4,1,0,1,3.5100000000000477,2.34,0.0,90,6,939,Low,0
8,6,4,1,0,1,3.5100000000000477,1.61,0.0,90,6,1485,Low,0
9,6,4,1,0,1,3.680000000000007,1.5,0.0,90,6,2109,Medium,1
10,6,4,1,0,1,3.580000000000041,2.67,0.0,90,6,2665,Medium,1
11,6,4,1,0,1,3.5600000000000023,5.58,0.0,90,6,2954,Medium,1
12,6,4,1,0,1,3.8500000000000227,5.11,0.0,90,6,3194,Medium,1
13,6,4,1,0,1,4.160000000000025,5.1,0.0,90,6,3370,Medium,1
14,6,4,1,0,1,4.360000000000014,4.53,0.0,90,6,3451,Medium,1
15,6,4,1,0,1,4.9500000000000455,2.21,0.0,90,6,3544,Medium,1
16,6,4,1,0,1,6.1299999999999955,0.95,0.0,90,6,3667,Medium,1
17,6,4,1,0,1,6.180000000000007,1.25,0.0,40,6,3439,Medium,1
18,6,4,1,0,1,5.050000000000011,4.5,0.0,90,6,2900,Medium,1
19,6,4,1,0,1,4.5400000000000205,3.47,0.0,90,6,2378,Medium,1
20,6,4,1,0,1,4.580000000000041,1.21,0.0,90,6,2240,Medium,1
21,6,4,1,0,1,4.890000000000043,0.25,0.0,75,6,1822,Low,0
22,6,4,1,0,1,5.230000000000018,1.52,0.0,75,6,1248,Low,0
23,6,4,1,0,1,5.310000000000002,1.52,0.0,75,6,849,Low,0
0,0,4,0,0,1,5.600000000000023,0.25,0.0,90,6,436,Low,0
1,0,4,0,0,1,5.920000000000016,0.55,0.0,90,6,280,Low,0
2,0,4,0,0,1,6.6299999999999955,0.45,0.0,90,6,206,Low,0
3,0,4,0,0,1,6.520000000000039,0.65,0.0,90,6,314,Low,0
4,0,4,0,0,1,6.470000000000027,0.54,0.0,90,6,731,Low,0
5,0,4,0,0,1,6.060000000000002,0.89,0.0,90,6,2647,Medium,1
6,0,4,0,0,1,5.300000000000011,2.18,0.0,90,6,5421,High,2
7,0,4,0,1,1,5.439999999999998,1.0,0.0,90,6,6438,High,2
8,0,4,0,1,1,5.2900000000000205,0.84,0.0,90,6,5610,High,2
9,0,4,0,1,1,4.990000000000009,1.32,0.0,90,6,4763,High,2
10,0,4,0,0,1,4.990000000000009,2.84,0.0,90,6,4126,Medium,1
11,0,4,0,0,1,5.1200000000000045,3.41,0.0,90,6,4331,Medium,1
12,0,4,0,0,1,5.240000000000009,2.93,0.0,90,6,4355,Medium,1
13,0,4,0,0,1,5.220000000000027,2.87,0.0,90,6,4502,High,2
14,0,4,0,0,1,5.490000000000009,2.8,0.0,90,6,4902,High,2
15,0,4,0,0,1,6.1200000000000045,0.96,0.0,90,6,5562,High,2
16,0,4,0,1,1,6.5,1.52,0.0,90,6,6136,High,2
17,0,4,0,1,1,6.689999999999998,0.44,0.0,90,6,5789,High,2
18,0,4,0,1,1,6.350000000000023,0.65,0.0,90,6,4092,Medium,1
19,0,4,0,0,1,6.32000000000005,0.74,0.0,90,6,2922,Medium,1
20,0,4,0,0,1,6.350000000000023,0.91,0.0,90,6,2434,Medium,1
21,0,4,0,0,1,6.5400000000000205,1.21,0.0,90,6,1941,Low,0
22,0,4,0,0,1,6.680000000000007,1.27,0.0,90,6,1893,Low,0
23,0,4,0,0,1,6.560000000000002,0.59,0.0,90,6,3283,Medium,1
0,1,4,0,0,1,5.930000000000007,0.76,0.0,90,6,754,Low,0
1,1,4,0,0,1,5.800000000000011,0.56,0.0,90,6,375,Low,0
2,1,4,0,0,1,5.3700000000000045,1.13,0.0,90,6,255,Low,0
3,1,4,0,0,1,4.240000000000009,1.08,0.0,90,6,337,Low,0
4,1,4,0,0,1,3.9399999999999977,1.32,0.0,90,6,812,Low,0
5,1,4,0,0,1,3.7100000000000364,1.7,0.0,90,6,2705,Medium,1
6,1,4,0,0,1,3.2200000000000273,1.5,0.0,90,6,5537,High,2
7,1,4,0,1,1,2.890000000000043,1.2,0.0,90,6,6203,High,2
8,1,4,0,1,1,3.0,1.2,0.0,90,6,5626,High,2
5,6,5,1,0,1,2.5,0.0,0.0,20,1,531,Low,0
6,6,5,1,0,1,2.1000000000000227,0.0,0.0,20,1,1071,Low,0
7,6,5,1,0,1,2.980000000000018,0.0,0.0,40,1,1356,Low,0
8,6,5,1,0,1,4.310000000000002,0.0,0.0,40,1,2058,Medium,1
9,6,5,1,0,1,5.220000000000027,0.0,0.0,75,1,2996,Medium,1
10,6,5,1,0,1,6.82000000000005,0.0,0.0,40,1,3865,Medium,1
11,6,5,1,0,1,8.590000000000032,0.0,0.0,40,1,4400,Medium,1
12,6,5,1,0,1,10.340000000000032,0.0,0.0,75,1,4721,High,2
13,6,5,1,0,1,11.510000000000048,0.0,0.0,75,1,4510,High,2
14,6,5,1,0,1,12.520000000000039,0.0,0.0,40,1,4290,Medium,1
15,6,5,1,0,1,13.379999999999995,0.0,0.0,12,1,4440,Medium,1
16,6,5,1,0,1,14.060000000000002,0.0,0.0,1,0,4510,High,2
17,6,5,1,0,1,14.430000000000007,0.0,0.0,48,1,4134,Medium,1
18,6,5,1,0,1,13.620000000000005,0.0,0.0,48,1,4534,High,2
19,6,5,1,0,1,13.379999999999995,0.0,0.0,48,1,3333,Medium,1
20,6,5,1,0,1,12.680000000000007,0.0,0.0,92,1,2801,Medium,1
21,6,5,1,0,1,11.79000000000002,0.0,0.0,1,0,2431,Medium,1
22,6,5,1,0,1,11.300000000000011,0.0,0.0,90,1,1556,Low,0
23,6,5,1,0,1,11.230000000000018,0.0,0.0,90,1,1021,Low,0
0,0,5,0,0,1,11.010000000000048,0.0,0.0,90,1,499,Low,0
1,0,5,0,0,1,10.800000000000011,0.0,0.0,88,1,339,Low,0
2,0,5,0,0,1,10.410000000000025,0.0,0.0,90,1,241,Low,0
3,0,5,0,0,1,10.230000000000018,0.0,0.0,90,1,355,Low,0
4,0,5,0,0,1,9.970000000000027,0.0,0.0,40,1,791,Low,0
5,0,5,0,0,1,9.810000000000002,0.0,0.0,90,1,2760,Medium,1
6,0,5,0,0,1,9.54000000000002,0.0,0.0,0,0,5886,High,2
7,0,5,0,1,1,9.640000000000043,0.0,0.0,90,1,6796,High,2
8,0,5,0,1,1,10.810000000000002,0.0,0.0,40,1,6000,High,2
9,0,5,0,1,1,12.04000000000002,0.0,0.0,0,0,5222,High,2
10,0,5,0,0,1,13.460000000000036,0.0,0.0,90,1,4556,High,2
11,0,5,0,0,1,13.960000000000036,0.0,0.0,0,0,4591,High,2
12,0,5,0,0,1,15.060000000000002,0.0,0.0,40,1,4863,High,2
13,0,5,0,0,1,16.27000000000004,0.0,0.0,0,0,4850,High,2
14,0,5,0,0,1,16.950000000000045,0.0,0.0,0,0,5160,High,2
15,0,5,0,0,1,17.660000000000025,0.0,0.0,0,0,5851,High,2
16,0,5,0,1,1,17.900000000000034,0.0,0.0,1,0,6478,High,2
17,0,5,0,1,1,17.83000000000004,0.0,0.0,0,0,6014,High,2
